current_tick,Admission,Assign,Diagnose,Discharge,Recovery,Transfer,Treatment
1754,0,0,0,1,1,0,2
1755,0,0,0,1,1,0,2
1756,0,0,0,1,2,0,1
1757,0,0,0,1,2,0,1
1758,0,0,0,1,2,0,1
1759,0,0,0,1,1,0,2
1760,0,0,0,1,1,0,2
1761,0,0,0,1,0,0,3
1762,0,0,0,1,0,0,3
1763,0,0,0,1,0,0,3
1764,0,0,0,1,1,0,2
1765,0,0,0,1,1,0,2
1766,0,0,0,1,1,0,2
1767,0,0,0,1,3,0,0
1768,0,0,0,1,3,0,0
1769,0,0,0,1,3,0,0
1770,0,0,0,1,3,0,0
1771,0,0,0,1,3,0,0
1772,0,0,0,1,3,0,0
1773,0,0,0,1,3,0,0
1774,0,0,0,1,3,0,0
1775,0,0,0,1,3,0,0
1776,0,0,0,1,3,0,0
1777,0,0,0,1,3,0,0
1778,0,0,0,1,3,0,0
1779,0,0,0,1,3,0,0
1780,0,0,0,1,3,0,0
1781,0,0,0,1,3,0,0
1782,0,0,0,1,3,0,0
1783,0,0,0,1,3,0,0
1784,0,0,0,2,2,0,0
1785,0,0,0,2,2,0,0
1786,0,0,0,3,1,0,0
1787,0,1,0,3,0,0,0
1788,0,1,0,3,0,0,0
1789,0,1,0,3,0,0,0
1790,0,1,0,2,0,0,0
1791,0,1,0,2,0,0,0
1792,0,0,0,2,0,1,0
1793,0,0,0,1,0,1,0
1794,0,0,0,1,0,1,0
1795,0,0,0,1,0,1,0
1796,0,0,0,1,0,1,0
1797,0,0,0,1,0,1,0
1798,0,0,0,1,0,1,0
1799,0,0,0,1,0,1,0
1800,0,0,0,1,0,1,0
1801,0,0,0,1,0,1,0
1802,0,0,0,1,0,1,0
1803,0,0,0,1,0,1,0
1804,0,0,0,1,0,1,0
1805,0,0,0,1,0,1,0
1806,0,0,0,1,0,1,0
1807,0,0,0,1,0,1,0
1808,0,1,0,1,0,1,0
1809,0,1,0,1,0,1,0
1810,0,1,0,1,0,1,0
1811,0,1,0,1,0,1,0
1812,0,1,0,1,0,1,0
1813,0,1,0,1,0,1,0
1814,1,0,0,1,0,1,0
1815,1,0,0,1,0,1,0
1816,1,0,0,1,0,1,0
1817,1,0,0,1,0,1,0
1818,1,0,0,0,0,1,0
1819,1,0,0,0,0,1,0
1820,1,0,0,0,0,1,0
1821,1,0,0,0,0,1,0
1822,1,0,0,0,0,1,0
1823,0,0,1,0,0,1,0
1824,0,1,1,0,0,1,0
1825,0,1,1,0,0,1,0
1826,0,1,1,0,0,1,0
1827,0,1,1,0,0,1,0
1828,1,0,1,0,0,1,0
1829,1,0,0,0,0,1,0
1830,1,0,1,0,0,0,1
1831,1,0,1,0,0,0,1
1832,1,0,1,0,0,0,1
1833,1,0,1,0,0,0,1
1834,1,0,1,0,0,0,1
1835,1,1,1,0,0,0,1
1836,1,1,1,0,0,0,1
1837,1,1,0,0,0,0,1
1838,1,1,0,0,0,0,2
1839,1,1,0,0,0,0,2
1840,2,0,0,0,0,0,2
1841,2,0,0,0,0,0,2
1842,2,0,0,0,0,0,2
1843,2,0,0,0,0,0,2
1844,2,0,0,0,0,0,2
1845,2,0,0,0,0,0,2
1846,2,0,0,0,0,0,2
1847,2,0,0,0,0,0,2
1848,1,0,1,0,0,0,2
1849,1,0,1,0,0,0,2
1850,1,0,1,0,0,0,2
1851,1,0,1,0,0,0,2
1852,1,0,1,0,0,0,2
1853,1,0,1,0,0,0,2
1854,1,0,1,0,0,0,2
1855,1,0,1,0,0,0,2
1856,1,0,1,0,0,0,2
1857,1,0,1,0,0,0,2
1858,1,0,1,0,1,0,1
1859,1,0,1,0,1,0,1
1860,0,0,1,0,1,0,1
1861,0,0,1,0,1,0,2
1862,0,0,1,0,1,0,2
1863,0,0,1,0,1,0,2
1864,0,0,1,0,1,0,2
1865,0,0,1,0,1,0,2
1866,0,0,1,0,1,0,2
1867,0,0,1,0,2,0,1
1868,0,0,1,0,2,0,1
1869,0,0,1,0,2,0,1
1870,0,1,1,0,2,0,1
1871,0,1,0,0,2,0,1
1872,0,1,0,0,2,0,2
1873,0,1,0,0,2,0,2
1874,0,1,0,0,1,0,3
1875,1,0,0,0,1,0,3
1876,1,0,0,0,1,0,3
1877,1,0,0,0,1,0,3
1878,1,0,0,0,2,0,2
1879,1,0,0,0,2,0,2
1880,1,0,0,0,2,0,2
1881,1,0,0,0,2,0,2
1882,1,0,0,0,2,0,2
1883,1,0,0,0,2,0,2
1884,0,0,1,0,2,0,2
1885,0,0,1,0,2,0,2
1886,0,0,1,0,2,0,2
1887,0,0,1,0,2,0,2
1888,0,0,1,0,2,0,2
1889,0,0,1,0,2,0,2
1890,0,0,1,0,2,0,2
1891,0,0,1,0,2,0,2
1892,0,0,1,0,2,0,2
1893,0,0,1,0,2,0,2
1894,0,0,1,0,2,0,2
1895,0,0,1,0,2,0,2
1896,0,0,1,0,2,0,2
1897,0,0,0,0,1,0,3
1898,0,0,0,0,2,0,3
1899,0,0,0,0,2,0,3
1900,0,0,0,0,2,0,3
1901,0,0,0,0,2,0,3
1902,0,0,0,0,2,0,3
1903,0,0,0,0,2,0,3
1904,0,0,0,0,2,0,3
1905,0,0,0,0,3,0,2
1906,0,0,0,0,4,0,1
1907,0,0,0,0,3,0,2
1908,0,0,0,0,3,0,2
1909,0,0,0,0,2,0,3
1910,0,0,0,0,2,0,3
1911,0,0,0,0,2,0,3
1912,0,0,0,0,2,0,3
1913,0,0,0,0,2,0,3
1914,0,0,0,0,3,0,2
1915,0,0,0,0,3,0,2
1916,0,0,0,0,3,0,2
1917,0,0,0,0,4,0,1
1918,0,0,0,0,4,0,1
1919,0,0,0,0,4,0,1
1920,0,0,0,0,4,0,1
1921,0,0,0,0,3,0,2
1922,0,0,0,0,3,0,2
1923,0,0,0,0,3,0,2
1924,0,1,0,0,2,0,2
1925,0,1,0,0,2,0,2
1926,0,1,0,0,2,0,2
1927,0,1,0,0,2,0,2
1928,0,0,0,0,2,1,2
1929,0,0,0,0,3,1,1
1930,0,0,0,0,3,1,1
1931,0,0,0,0,3,1,1
1932,0,0,0,0,3,1,1
1933,0,0,0,0,2,1,2
1934,0,0,0,0,2,1,2
1935,0,0,0,0,2,1,2
1936,0,0,0,0,2,1,2
1937,0,0,0,0,2,1,2
1938,0,0,1,0,2,0,2
1939,0,0,1,0,2,0,2
1940,0,0,1,0,2,0,2
1941,0,0,1,0,2,0,2
1942,0,0,1,0,2,0,2
1943,0,0,1,0,2,0,2
1944,0,0,1,0,2,0,2
1945,0,0,1,0,2,0,2
1946,0,0,1,0,2,0,2
1947,0,0,0,0,2,0,3
1948,0,0,0,0,2,0,3
1949,0,0,0,0,2,0,3
1950,0,0,0,0,2,0,3
1951,0,0,0,0,2,0,3
1952,0,0,0,0,1,0,4
1953,0,1,0,0,1,0,4
1954,0,1,0,0,1,0,4
1955,0,1,0,0,1,0,4
1956,0,1,0,0,1,0,4
1957,0,1,0,0,1,0,4
1958,0,1,0,0,1,0,4
1959,1,0,0,0,2,0,3
1960,1,0,0,0,2,0,3
1961,1,0,0,0,2,0,3
1962,1,0,0,0,2,0,3
1963,1,0,0,0,2,0,3
1964,1,0,0,0,2,0,3
1965,1,0,0,0,2,0,3
1966,1,0,0,0,2,0,3
1967,1,0,0,0,2,0,3
1968,1,0,0,0,2,0,3
1969,1,0,0,0,2,0,3
1970,1,0,0,0,2,0,3
1971,0,0,1,0,2,0,3
1972,0,0,1,0,2,0,3
1973,0,0,1,0,2,0,3
1974,0,0,1,0,2,0,3
1975,0,0,1,0,2,0,3
1976,0,0,1,0,2,0,3
1977,0,0,1,0,1,0,4
1978,0,0,1,0,1,0,4
1979,0,0,0,0,1,0,4
1980,0,0,0,0,1,0,5
1981,0,0,0,0,1,0,5
1982,0,1,0,0,1,0,5
1983,0,1,0,0,1,0,5
1984,0,1,0,0,1,0,5
1985,0,1,0,0,1,0,5
1986,0,1,0,0,2,0,4
1987,0,2,0,0,1,0,4
1988,1,1,0,0,1,0,4
1989,1,1,0,0,1,0,4
1990,1,1,0,0,1,0,4
1991,1,0,0,0,1,1,4
1992,1,0,0,0,2,1,3
1993,1,0,0,0,2,1,3
1994,1,0,0,0,2,1,3
1995,1,0,0,0,2,1,3
1996,1,0,0,0,2,1,3
1997,1,0,0,0,2,1,3
1998,0,0,1,0,2,1,3
1999,0,1,1,0,2,1,3
2000,0,1,1,0,2,1,3
2001,0,1,2,0,2,0,3
2002,0,1,2,0,1,0,4
2003,0,1,2,0,2,0,3
2004,0,1,2,0,2,0,3
2005,1,0,2,0,2,0,3
2006,1,0,2,0,2,0,3
2007,1,0,1,0,3,0,3
2008,1,0,0,0,3,0,4
2009,1,0,0,0,3,0,4
2010,1,0,0,0,3,0,4
2011,1,0,0,0,3,0,4
2012,1,0,0,0,3,0,4
2013,1,0,0,0,3,0,4
2014,0,0,1,0,3,0,4
2015,0,0,1,1,2,0,4
2016,0,0,1,1,2,0,4
2017,0,0,1,1,2,0,4
2018,0,0,1,1,2,0,4
2019,0,0,1,1,2,0,4
2020,0,0,1,1,2,0,4
2021,0,0,1,1,2,0,4
2022,0,1,1,0,1,0,4
2023,0,1,0,0,1,0,5
2024,0,1,0,0,1,0,5
2025,0,1,0,0,1,0,5
2026,0,2,0,0,0,0,5
2027,0,2,0,0,0,0,5
2028,0,1,0,0,0,1,5
2029,0,1,0,0,0,1,5
2030,0,1,0,0,0,1,5
2031,0,0,0,0,1,2,4
2032,0,0,0,0,1,2,4
2033,0,0,0,0,2,2,3
2034,0,0,0,0,2,2,3
2035,0,0,0,0,2,2,3
2036,0,0,0,0,2,2,3
2037,0,0,1,0,2,1,3
2038,0,0,1,0,2,1,3
2039,0,0,1,0,2,1,3
2040,0,0,1,0,2,1,3
2041,0,0,1,0,2,1,3
2042,0,0,1,0,2,1,3
2043,0,0,1,0,2,1,3
2044,0,0,1,0,2,1,3
2045,0,0,0,0,2,1,4
2046,0,0,0,0,2,1,4
2047,0,0,0,0,1,1,5
2048,0,0,0,0,1,1,5
2049,0,0,0,0,1,1,5
2050,0,0,0,0,2,1,4
2051,0,0,0,0,2,1,4
2052,0,0,0,0,2,1,4
2053,0,0,0,0,1,1,5
2054,0,0,0,1,0,1,5
2055,0,0,0,1,0,1,5
2056,0,0,1,1,0,0,5
2057,0,0,1,1,0,0,5
2058,0,0,1,1,0,0,5
2059,0,0,1,1,0,0,5
2060,0,0,1,0,0,0,5
2061,0,0,1,0,0,0,5
2062,0,0,1,0,0,0,5
2063,0,0,1,0,0,0,5
2064,0,0,1,0,0,0,5
2065,0,0,1,0,0,0,5
2066,0,0,1,0,0,0,5
2067,0,0,1,0,0,0,5
2068,0,0,1,0,0,0,5
2069,0,0,1,0,0,0,5
2070,0,0,1,0,0,0,5
2071,0,0,0,0,0,0,5
2072,0,0,0,0,0,0,6
2073,0,0,0,0,0,0,6
2074,0,0,0,0,0,0,6
2075,0,0,0,0,0,0,6
2076,0,0,0,0,0,0,6
2077,0,0,0,0,0,0,6
2078,0,0,0,0,0,0,6
2079,0,0,0,0,1,0,5
2080,0,0,0,0,1,0,5
2081,0,0,0,0,1,0,5
2082,0,0,0,0,1,0,5
2083,0,0,0,0,1,0,5
2084,0,0,0,0,2,0,4
2085,0,0,0,0,2,0,4
2086,0,0,0,1,2,0,3
2087,0,0,0,1,2,0,3
2088,0,0,0,1,2,0,3
2089,0,0,0,1,1,0,4
2090,0,0,0,1,0,0,5
2091,0,0,0,1,0,0,5
2092,0,0,0,0,0,0,5
2093,0,0,0,0,0,0,5
2094,0,0,0,0,0,0,5
2095,0,0,0,0,0,0,5
2096,0,0,0,0,0,0,5
2097,0,0,0,0,0,0,5
2098,0,0,0,0,0,0,5
2099,0,0,0,0,0,0,5
2100,0,0,0,0,0,0,5
2101,0,0,0,0,0,0,5
2102,0,0,0,0,0,0,5
2103,0,0,0,0,0,0,5
2104,0,0,0,0,0,0,5
2105,0,0,0,0,0,0,5
2106,0,0,0,0,0,0,5
2107,0,0,0,0,0,0,5
2108,0,0,0,0,1,0,4
2109,0,0,0,0,1,0,4
2110,0,0,0,0,1,0,4
2111,0,0,0,0,1,0,4
2112,0,0,0,0,1,0,4
2113,0,0,0,0,1,0,4
2114,0,0,0,0,1,0,4
2115,0,0,0,0,1,0,4
2116,0,0,0,0,1,0,4
2117,0,1,0,0,0,0,4
2118,0,1,0,0,0,0,4
2119,0,1,0,0,0,0,4
2120,0,1,0,0,1,0,3
2121,0,1,0,0,1,0,3
2122,0,1,0,0,1,0,3
2123,0,0,0,0,1,1,3
2124,0,0,0,1,1,1,2
2125,0,0,0,1,1,1,2
2126,0,0,0,1,2,1,1
2127,0,0,0,1,2,1,1
2128,0,0,0,1,2,1,1
2129,0,0,0,1,2,1,1
2130,0,0,0,1,2,1,1
2131,0,0,0,0,2,1,1
2132,0,0,0,0,2,1,1
2133,0,0,0,0,2,1,1
2134,0,0,1,0,2,0,1
2135,0,0,1,0,2,0,1
2136,0,0,1,0,1,0,2
2137,0,0,1,0,1,0,2
2138,0,0,1,0,1,0,2
2139,0,0,1,0,1,0,2
2140,0,0,1,0,1,0,2
2141,0,0,1,0,1,0,2
2142,0,0,1,0,1,0,2
2143,0,0,1,0,1,0,2
2144,0,0,1,0,0,0,3
2145,0,0,1,0,0,0,3
2146,0,0,0,0,0,0,4
2147,0,0,0,0,0,0,4
2148,0,0,0,0,0,0,4
2149,0,0,0,0,0,0,4
2150,0,0,0,0,0,0,4
2151,0,0,0,0,0,0,4
2152,0,0,0,0,0,0,4
2153,0,0,0,0,0,0,4
2154,0,0,0,0,0,0,4
2155,0,0,0,0,0,0,4
2156,0,0,0,0,0,0,4
2157,0,0,0,0,0,0,4
2158,0,0,0,0,0,0,4
2159,0,0,0,0,0,0,4
2160,0,0,0,0,1,0,3
2161,0,0,0,0,1,0,3
2162,0,0,0,0,1,0,3
2163,0,0,0,0,1,0,3
2164,0,0,0,0,1,0,3
2165,0,0,0,0,1,0,3
2166,0,0,0,0,1,0,3
2167,0,0,0,0,1,0,3
2168,0,1,0,0,0,0,3
2169,0,1,0,0,0,0,3
2170,0,1,0,0,0,0,3
2171,0,1,0,1,1,0,1
2172,0,0,0,1,1,1,1
2173,0,0,0,1,1,1,1
2174,0,0,0,1,1,1,1
2175,0,0,0,1,1,1,1
2176,0,0,0,1,1,1,1
2177,0,0,0,0,1,1,1
2178,0,0,0,0,1,1,1
2179,0,0,0,0,1,1,1
2180,0,0,1,0,1,0,1
2181,0,0,1,0,1,0,1
2182,0,0,1,0,1,0,1
2183,0,0,1,0,1,0,1
2184,0,0,1,0,1,0,1
2185,0,0,1,0,1,0,1
2186,0,0,1,0,1,0,1
2187,0,0,1,0,1,0,1
2188,0,0,1,0,1,0,1
2189,0,0,0,0,1,0,2
2190,0,0,0,1,0,0,2
2191,0,0,0,1,0,0,2
2192,0,0,0,1,0,0,2
2193,0,0,0,1,0,0,2
2194,0,0,0,1,0,0,2
2195,0,0,0,1,1,0,1
2196,0,0,0,0,1,0,1
2197,0,0,0,0,1,0,1
2198,0,0,0,0,1,0,1
2199,0,0,0,0,1,0,1
2200,0,0,0,0,1,0,1
2201,0,0,0,0,1,0,1
2202,0,0,0,0,1,0,1
2203,0,0,0,0,1,0,1
2204,0,0,0,0,1,0,1
2205,0,0,0,0,1,0,1
2206,0,0,0,0,1,0,1
2207,0,0,0,0,1,0,1
2208,0,0,0,0,1,0,1
2209,0,0,0,0,1,0,1
2210,0,0,0,0,1,0,1
2211,0,0,0,0,1,0,1
2212,0,0,0,0,1,0,1
2213,0,0,0,0,1,0,1
2214,0,0,0,0,1,0,1
2215,0,0,0,0,1,0,1
2216,0,1,0,0,1,0,1
2217,0,1,0,0,1,0,1
2218,0,1,0,0,1,0,1
2219,0,1,0,0,1,0,1
2220,0,1,0,0,1,0,1
2221,1,0,0,0,1,0,1
2222,1,0,0,0,1,0,1
2223,1,0,0,0,1,0,1
2224,1,0,0,0,1,0,1
2225,1,0,0,0,1,0,1
2226,1,0,0,0,1,0,1
2227,1,0,0,0,1,0,1
2228,1,0,0,0,1,0,1
2229,1,0,0,0,1,0,1
2230,1,0,0,0,1,0,1
2231,1,0,0,0,1,0,1
2232,1,0,0,0,1,0,1
2233,0,0,1,0,1,0,1
2234,0,0,1,0,1,0,1
2235,0,0,1,0,1,0,1
2236,0,0,1,0,1,0,1
2237,0,0,1,0,1,0,1
2238,0,0,1,0,1,0,1
2239,0,0,1,0,1,0,1
2240,0,0,1,0,1,0,1
2241,0,0,1,0,1,0,1
2242,0,1,0,0,1,0,1
2243,0,1,0,0,1,0,2
2244,0,1,0,0,1,0,2
2245,0,1,0,0,1,0,2
2246,0,1,0,0,1,0,2
2247,0,2,0,0,0,0,3
2248,1,1,0,0,0,0,3
2249,1,1,0,0,0,0,3
2250,1,1,0,0,0,0,3
2251,1,1,0,0,0,0,3
2252,2,0,0,0,1,0,2
2253,2,0,0,0,1,0,2
2254,2,0,0,0,1,0,2
2255,2,0,0,0,1,0,2
2256,2,0,0,0,1,0,2
2257,2,0,0,0,1,0,2
2258,2,0,0,0,1,0,2
2259,2,0,0,0,1,0,2
2260,2,0,0,0,1,0,2
2261,1,0,1,0,1,0,2
2262,0,0,2,0,1,0,2
2263,0,0,2,0,1,0,2
2264,0,0,2,0,1,0,2
2265,0,0,2,0,1,0,2
2266,0,0,2,0,1,0,2
2267,0,0,2,0,1,0,2
2268,0,0,2,0,1,0,2
2269,0,0,1,0,1,0,2
2270,0,0,1,0,1,0,3
2271,0,0,1,0,1,0,3
2272,0,0,1,0,1,0,3
2273,0,0,0,0,1,0,3
2274,0,0,0,0,1,0,4
2275,0,0,0,0,1,0,4
2276,0,0,0,0,1,0,4
2277,0,0,0,0,1,0,4
2278,0,0,0,0,1,0,4
2279,0,0,0,0,1,0,4
2280,0,0,0,0,1,0,4
2281,0,0,0,0,0,0,5
2282,0,0,0,0,1,0,4
2283,0,0,0,0,1,0,4
2284,0,0,0,0,2,0,3
2285,0,0,0,0,2,0,3
2286,0,0,0,0,2,0,3
2287,0,0,0,0,3,0,2
2288,0,0,0,0,3,0,2
2289,0,0,0,0,3,0,2
2290,0,0,0,0,4,0,1
2291,0,0,0,0,4,0,1
2292,0,0,0,0,4,0,1
2293,0,0,0,0,4,0,1
2294,0,0,0,0,4,0,1
2295,0,0,0,0,4,0,1
2296,0,0,0,0,4,0,1
2297,0,0,0,0,4,0,1
2298,0,0,0,0,4,0,1
2299,0,0,0,0,3,0,2
2300,0,0,0,0,3,0,2
2301,0,0,0,0,3,0,2
2302,0,0,0,0,3,0,2
2303,0,0,0,0,3,0,2
2304,0,0,0,0,2,0,3
2305,0,0,0,0,1,0,4
2306,0,1,0,0,1,0,4
2307,0,1,0,0,1,0,4
2308,0,1,0,0,1,0,4
2309,0,1,0,0,1,0,4
2310,1,0,0,0,1,0,4
2311,1,0,0,0,1,0,4
2312,1,0,0,0,2,0,3
2313,1,1,0,0,1,0,3
2314,1,1,0,0,1,0,3
2315,1,1,0,0,1,0,3
2316,1,1,0,0,1,0,3
2317,1,1,0,0,1,0,3
2318,1,1,0,0,1,0,3
2319,0,0,1,0,1,1,3
2320,0,0,1,0,1,1,3
2321,0,0,1,0,1,1,3
2322,0,0,1,0,1,1,3
2323,0,0,1,0,1,1,3
2324,0,0,1,0,1,1,3
2325,0,0,1,0,1,1,3
2326,0,0,1,0,1,1,3
2327,0,0,1,0,1,1,3
2328,0,0,0,0,1,1,4
2329,0,0,0,0,1,1,4
2330,0,0,1,0,1,0,4
2331,0,0,1,0,1,0,4
2332,0,0,1,0,1,0,4
2333,0,0,1,0,1,0,4
2334,0,0,1,0,1,0,4
2335,0,0,1,0,1,0,4
2336,0,0,1,1,0,0,4
2337,0,0,1,1,0,0,4
2338,0,0,1,1,0,0,4
2339,0,0,0,1,0,0,5
2340,0,0,0,1,0,0,5
2341,0,0,0,1,0,0,5
2342,0,0,0,1,0,0,5
2343,0,0,0,0,0,0,5
2344,0,0,0,0,0,0,5
2345,0,0,0,0,0,0,5
2346,0,0,0,0,0,0,5
2347,0,0,0,0,1,0,4
2348,0,0,0,0,1,0,4
2349,0,0,0,0,1,0,4
2350,0,0,0,0,1,0,4
2351,0,0,0,0,1,0,4
2352,0,0,0,0,1,0,4
2353,0,0,0,0,2,0,3
2354,0,0,0,0,2,0,3
2355,0,0,0,0,2,0,3
2356,0,0,0,0,2,0,3
2357,0,0,0,0,2,0,3
2358,0,0,0,0,1,0,4
2359,0,0,0,0,1,0,4
2360,0,0,0,0,0,0,5
2361,0,0,0,1,0,0,4
2362,0,0,0,1,0,0,4
2363,0,0,0,1,0,0,4
2364,0,0,0,1,1,0,3
2365,0,0,0,1,1,0,3
2366,0,0,0,1,1,0,3
2367,0,0,0,1,1,0,3
2368,0,0,0,0,1,0,3
2369,0,0,0,0,1,0,3
2370,0,0,0,0,1,0,3
2371,0,0,0,0,1,0,3
2372,0,0,0,0,1,0,3
2373,0,0,0,0,1,0,3
2374,0,0,0,0,1,0,3
2375,0,0,0,0,1,0,3
2376,0,0,0,0,0,0,4
2377,0,0,0,0,0,0,4
2378,0,0,0,0,0,0,4
2379,0,0,0,0,0,0,4
2380,0,0,0,0,0,0,4
2381,0,0,0,0,0,0,4
2382,0,0,0,0,0,0,4
2383,0,0,0,0,0,0,4
2384,0,0,0,0,0,0,4
2385,0,0,0,0,0,0,4
2386,0,0,0,0,0,0,4
2387,0,0,0,0,1,0,3
2388,0,0,0,0,1,0,3
2389,0,0,0,0,1,0,3
2390,0,0,0,0,1,0,3
2391,0,0,0,0,1,0,3
2392,0,0,0,0,1,0,3
2393,0,0,0,0,1,0,3
2394,0,0,0,0,1,0,3
2395,0,0,0,0,1,0,3
2396,0,0,0,0,1,0,3
2397,0,0,0,0,1,0,3
2398,0,0,0,0,0,0,4
2399,0,0,0,0,0,0,4
2400,0,0,0,0,0,0,4
2401,0,0,0,0,0,0,4
2402,0,0,0,0,1,0,3
2403,0,0,0,0,1,0,3
2404,0,0,0,0,1,0,3
2405,0,0,0,0,2,0,2
2406,0,0,0,0,2,0,2
2407,0,0,0,0,1,0,3
2408,0,0,0,0,1,0,3
2409,0,0,0,0,1,0,3
2410,0,0,0,0,1,0,3
2411,0,0,0,0,1,0,3
2412,0,0,0,0,1,0,3
2413,0,0,0,0,1,0,3
2414,0,0,0,0,1,0,3
2415,0,0,0,0,1,0,3
2416,0,0,0,0,1,0,3
2417,0,0,0,0,0,0,4
2418,0,0,0,0,0,0,4
2419,0,0,0,0,0,0,4
2420,0,0,0,0,0,0,4
2421,0,0,0,0,0,0,4
2422,0,0,0,0,0,0,4
2423,0,0,0,0,0,0,4
2424,0,0,0,0,0,0,4
2425,0,0,0,0,1,0,3
2426,0,0,0,0,1,0,3
2427,0,0,0,0,1,0,3
2428,0,0,0,0,1,0,3
2429,0,0,0,0,1,0,3
2430,0,0,0,0,1,0,3
2431,0,0,0,0,1,0,3
2432,0,0,0,0,1,0,3
2433,0,0,0,0,1,0,3
2434,0,0,0,0,1,0,3
2435,0,0,0,0,1,0,3
2436,0,0,0,0,1,0,3
2437,0,0,0,0,1,0,3
2438,0,0,0,0,1,0,3
2439,0,0,0,0,1,0,3
2440,0,0,0,0,1,0,3
2441,0,0,0,0,1,0,3
2442,0,0,0,0,1,0,3
2443,0,0,0,0,1,0,3
2444,0,0,0,0,1,0,3
2445,0,0,0,0,1,0,3
2446,0,0,0,0,1,0,3
2447,0,1,0,0,0,0,3
2448,0,1,0,0,0,0,3
2449,0,1,0,0,0,0,3
2450,0,1,0,0,1,0,2
2451,0,1,0,0,1,0,2
2452,0,0,0,0,1,1,2
2453,0,0,0,0,1,1,2
2454,0,0,0,0,1,1,2
2455,0,0,0,0,1,1,2
2456,0,1,0,0,0,1,2
2457,0,2,0,0,0,1,1
2458,0,2,0,0,0,1,1
2459,0,2,0,0,0,1,1
2460,0,2,0,0,0,1,1
2461,0,1,0,0,1,2,0
2462,0,1,0,0,1,2,0
2463,0,1,1,0,1,1,0
2464,0,1,1,0,1,1,0
2465,0,1,1,0,1,1,0
2466,0,0,1,0,1,2,0
2467,0,0,1,0,1,2,0
2468,0,0,1,0,1,2,0
2469,0,0,2,0,0,1,1
2470,0,0,2,0,0,1,1
2471,0,0,2,0,0,1,1
2472,0,0,2,0,0,1,1
2473,0,0,2,0,0,1,1
2474,0,0,1,0,0,1,1
2475,0,0,1,0,0,1,2
2476,0,0,1,0,0,1,2
2477,0,0,1,0,0,0,2
2478,0,0,1,0,0,0,3
2479,0,0,1,0,0,0,3
2480,0,0,1,0,0,0,3
2481,0,0,1,0,0,0,3
2482,0,0,1,0,0,0,3
2483,0,0,1,0,1,0,2
2484,0,0,1,0,2,0,1
2485,0,0,1,0,2,0,1
2486,0,0,0,1,1,0,2
2487,0,0,0,1,1,0,2
2488,0,0,0,1,1,0,2
2489,0,0,0,1,1,0,2
2490,0,0,0,1,1,0,2
2491,0,0,0,1,1,0,2
2492,0,0,0,0,1,0,2
2493,0,0,0,0,2,0,1
2494,0,0,0,0,2,0,1
2495,0,0,0,0,2,0,1
2496,0,0,0,0,2,0,1
2497,0,0,0,0,2,0,1
2498,0,0,0,0,2,0,1
2499,0,0,0,0,2,0,1
2500,0,0,0,0,2,0,1
2501,0,0,0,0,2,0,1
2502,0,0,0,0,2,0,1
2503,0,0,0,0,2,0,1
2504,0,0,0,0,2,0,1
2505,0,0,0,0,2,0,1
2506,0,0,0,0,2,0,1
2507,0,0,0,0,2,0,1
2508,0,0,0,0,2,0,1
2509,0,0,0,0,1,0,2
2510,0,0,0,0,2,0,1
2511,0,0,0,0,2,0,1
2512,0,0,0,0,2,0,1
2513,0,0,0,0,2,0,1
2514,0,0,0,0,2,0,1
2515,0,0,0,0,2,0,1
2516,0,0,0,0,3,0,0
2517,0,0,0,0,3,0,0
2518,0,0,0,0,3,0,0
2519,0,0,0,0,3,0,0
2520,0,1,0,0,2,0,0
2521,0,1,0,0,2,0,0
2522,0,1,0,0,2,0,0
2523,0,1,0,0,2,0,0
2524,0,1,0,0,2,0,0
2525,0,1,0,0,2,0,0
2526,0,0,0,0,1,1,1
2527,0,0,0,0,1,1,1
2528,0,0,0,0,1,1,1
2529,0,0,0,0,1,1,1
2530,0,0,0,0,1,1,1
2531,0,0,0,0,1,1,1
2532,0,0,0,0,1,1,1
2533,0,0,0,0,1,1,1
2534,0,0,0,0,1,1,1
2535,0,0,0,0,1,1,1
2536,0,0,1,0,1,0,1
2537,0,0,1,0,1,0,1
2538,0,0,1,0,1,0,1
2539,0,0,1,0,1,0,1
2540,0,0,1,0,1,0,1
2541,0,0,1,0,1,0,1
2542,0,0,1,0,1,0,1
2543,0,0,1,0,1,0,1
2544,0,0,1,0,1,0,1
2545,0,0,0,0,1,0,2
2546,0,0,0,0,1,0,2
2547,0,0,0,0,1,0,2
2548,0,0,0,0,1,0,2
2549,0,0,0,0,1,0,2
2550,0,0,0,0,1,0,2
2551,0,0,0,0,1,0,2
2552,0,0,0,0,1,0,2
2553,0,0,0,0,2,0,1
2554,0,1,0,0,2,0,1
2555,0,1,0,0,2,0,1
2556,0,1,0,0,1,0,2
2557,0,1,0,0,1,0,2
2558,0,1,0,0,1,0,2
2559,1,0,0,0,1,0,2
2560,1,0,0,0,1,0,2
2561,1,0,0,0,1,0,2
2562,1,0,0,0,1,0,2
2563,1,0,0,0,2,0,1
2564,1,0,0,0,2,0,1
2565,1,0,0,0,2,0,1
2566,1,0,0,0,2,0,1
2567,1,0,0,0,2,0,1
2568,1,0,0,0,2,0,1
2569,1,0,0,0,2,0,1
2570,0,0,1,0,2,0,1
2571,0,0,1,0,2,0,1
2572,0,0,1,0,2,0,1
2573,0,0,1,0,2,0,1
2574,0,0,1,0,2,0,1
